latitude,longitude,Emmisions
41.627598,-111.240227,GHG emissions mtons CO2e
40.667883,-111.92424,GHG emissions mtons CO2e
37.602633,-109.791574,GHG emissions mtons CO2e
39.382531,-111.572883,GHG emissions mtons CO2e
38.746824,-111.81193,GHG emissions mtons CO2e
40.87206,-110.968486,GHG emissions mtons CO2e
40.467753,-113.123979,GHG emissions mtons CO2e
40.125887,-109.517748,GHG emissions mtons CO2e
40.120425,-111.668508,GHG emissions mtons CO2e
40.334884,-111.161568,GHG emissions mtons CO2e
37.262531,-113.4878,GHG emissions mtons CO2e
38.25984,-110.990877,GHG emissions mtons CO2e
41.270328,-111.876794,GHG emissions mtons CO2e
44.031248,-73.141581,GHG emissions mtons CO2e
43.035325,-73.11146,GHG emissions mtons CO2e
44.468791,-72.112168,GHG emissions mtons CO2e
44.463329,-73.06941,GHG emissions mtons CO2e
44.724021,-71.732736,GHG emissions mtons CO2e
44.858964,-72.909402,GHG emissions mtons CO2e
44.801787,-73.300759,GHG emissions mtons CO2e
44.603704,-72.638922,GHG emissions mtons CO2e
44.003392,-72.369687,GHG emissions mtons CO2e
44.828442,-72.25163,GHG emissions mtons CO2e
43.580858,-73.038202,GHG emissions mtons CO2e
44.274988,-72.609514,GHG emissions mtons CO2e
42.995335,-72.721955,GHG emissions mtons CO2e
43.572685,-72.598821,GHG emissions mtons CO2e
37.765944,-75.757807,GHG emissions mtons CO2e
38.024184,-78.553506,GHG emissions mtons CO2e
37.787905,-80.008669,GHG emissions mtons CO2e
37.331927,-77.977462,GHG emissions mtons CO2e
37.62861,-79.154281,GHG emissions mtons CO2e
37.370725,-78.81094,GHG emissions mtons CO2e
38.878337,-77.100703,GHG emissions mtons CO2e
38.171911,-79.147557,GHG emissions mtons CO2e
38.068368,-79.731203,GHG emissions mtons CO2e
37.312223,-79.527079,GHG emissions mtons CO2e
37.130612,-81.125853,GHG emissions mtons CO2e
37.565481,-79.797553,GHG emissions mtons CO2e
36.764204,-77.861483,GHG emissions mtons CO2e
37.26812,-82.038151,GHG emissions mtons CO2e
37.573928,-78.529169,GHG emissions mtons CO2e
37.210151,-79.095428,GHG emissions mtons CO2e
38.030319,-77.352348,GHG emissions mtons CO2e
36.731928,-80.727865,GHG emissions mtons CO2e
37.361054,-77.05417,GHG emissions mtons CO2e
37.009042,-78.658568,GHG emissions mtons CO2e
37.378434,-77.585847,GHG emissions mtons CO2e
39.115381,-77.990836,GHG emissions mtons CO2e
37.473603,-80.231051,GHG emissions mtons CO2e
38.48593,-77.956476,GHG emissions mtons CO2e
37.520189,-78.252836,GHG emissions mtons CO2e
37.137064,-82.34923,GHG emissions mtons CO2e
37.073498,-77.635492,GHG emissions mtons CO2e
37.93948,-76.941871,GHG emissions mtons CO2e
38.82952,-77.273252,GHG emissions mtons CO2e
38.744098,-77.821484,GHG emissions mtons CO2e
36.931438,-80.350309,GHG emissions mtons CO2e
37.830571,-78.283479,GHG emissions mtons CO2e
36.99115,-79.882663,GHG emissions mtons CO2e
39.203677,-78.263828,GHG emissions mtons CO2e
37.31193,-80.717207,GHG emissions mtons CO2e
37.403541,-76.523505,GHG emissions mtons CO2e
37.718814,-77.917626,GHG emissions mtons CO2e
36.652229,-81.215324,GHG emissions mtons CO2e
38.297981,-78.470163,GHG emissions mtons CO2e
36.680336,-77.560277,GHG emissions mtons CO2e
36.766461,-78.939614,GHG emissions mtons CO2e
37.760165,-77.490992,GHG emissions mtons CO2e
37.43752,-77.300333,GHG emissions mtons CO2e
36.620607,-79.980673,GHG emissions mtons CO2e
38.366243,-79.564472,GHG emissions mtons CO2e
36.901418,-76.707569,GHG emissions mtons CO2e
37.324837,-76.777888,GHG emissions mtons CO2e
37.714372,-76.901855,GHG emissions mtons CO2e
38.277049,-77.162769,GHG emissions mtons CO2e
37.70826,-77.091054,GHG emissions mtons CO2e
37.704843,-76.412663,GHG emissions mtons CO2e
36.701721,-83.130112,GHG emissions mtons CO2e
39.0812,-77.638898,GHG emissions mtons CO2e
37.972704,-77.959795,GHG emissions mtons CO2e
36.946094,-78.241985,GHG emissions mtons CO2e
38.412059,-78.276961,GHG emissions mtons CO2e
37.425348,-76.268808,GHG emissions mtons CO2e
36.687256,-78.368959,GHG emissions mtons CO2e
37.606975,-76.528082,GHG emissions mtons CO2e
37.175534,-80.387791,GHG emissions mtons CO2e
37.789079,-78.88344,GHG emissions mtons CO2e
37.502819,-76.982819,GHG emissions mtons CO2e
37.302775,-75.924018,GHG emissions mtons CO2e
37.856974,-76.379687,GHG emissions mtons CO2e
37.141167,-78.053866,GHG emissions mtons CO2e
38.250193,-78.009622,GHG emissions mtons CO2e
38.623201,-78.49188,GHG emissions mtons CO2e
36.667128,-80.286413,GHG emissions mtons CO2e
36.821721,-79.398502,GHG emissions mtons CO2e
37.549404,-77.912855,GHG emissions mtons CO2e
37.224881,-78.432957,GHG emissions mtons CO2e
37.187325,-77.220993,GHG emissions mtons CO2e
38.701119,-77.479579,GHG emissions mtons CO2e
37.063385,-80.713444,GHG emissions mtons CO2e
38.684522,-78.168824,GHG emissions mtons CO2e
37.942894,-76.730561,GHG emissions mtons CO2e
37.330792,-80.191237,GHG emissions mtons CO2e
37.814517,-79.447754,GHG emissions mtons CO2e
38.507585,-78.885321,GHG emissions mtons CO2e
36.93342,-82.095934,GHG emissions mtons CO2e
36.712776,-82.613624,GHG emissions mtons CO2e
38.856204,-78.573987,GHG emissions mtons CO2e
36.842318,-81.539786,GHG emissions mtons CO2e
36.720173,-77.103856,GHG emissions mtons CO2e
38.182431,-77.657226,GHG emissions mtons CO2e
38.415386,-77.454872,GHG emissions mtons CO2e
37.119761,-76.880172,GHG emissions mtons CO2e
36.926645,-77.259732,GHG emissions mtons CO2e
37.125395,-81.562924,GHG emissions mtons CO2e
38.908221,-78.207594,GHG emissions mtons CO2e
36.747831,-81.950316,GHG emissions mtons CO2e
38.109311,-76.803933,GHG emissions mtons CO2e
36.974561,-82.62156,GHG emissions mtons CO2e
36.899873,-81.083005,GHG emissions mtons CO2e
37.220914,-76.395533,GHG emissions mtons CO2e
38.820071,-77.084063,GHG emissions mtons CO2e
36.616954,-82.157564,GHG emissions mtons CO2e
37.731365,-79.356635,GHG emissions mtons CO2e
38.037658,-78.485381,GHG emissions mtons CO2e
36.679376,-76.301788,GHG emissions mtons CO2e
37.261685,-77.396804,GHG emissions mtons CO2e
37.778143,-79.986039,GHG emissions mtons CO2e
36.583334,-79.408071,GHG emissions mtons CO2e
36.696182,-77.535975,GHG emissions mtons CO2e
38.853183,-77.299025,GHG emissions mtons CO2e
38.884722,-77.175603,GHG emissions mtons CO2e
36.684014,-76.941396,GHG emissions mtons CO2e
38.299272,-77.486658,GHG emissions mtons CO2e
36.66564,-80.914308,GHG emissions mtons CO2e
37.04803,-76.297149,GHG emissions mtons CO2e
38.436255,-78.873303,GHG emissions mtons CO2e
37.29101,-77.298944,GHG emissions mtons CO2e
37.782332,-79.44432,GHG emissions mtons CO2e
37.399016,-79.195458,GHG emissions mtons CO2e
38.747172,-77.484536,GHG emissions mtons CO2e
38.768945,-77.448767,GHG emissions mtons CO2e
36.683527,-79.863647,GHG emissions mtons CO2e
37.076166,-76.521968,GHG emissions mtons CO2e
36.923015,-76.244641,GHG emissions mtons CO2e
36.931549,-82.625996,GHG emissions mtons CO2e
37.20473,-77.392368,GHG emissions mtons CO2e
37.12836,-76.303534,GHG emissions mtons CO2e
36.859623,-76.356307,GHG emissions mtons CO2e
37.120119,-80.559147,GHG emissions mtons CO2e
37.531399,-77.476009,GHG emissions mtons CO2e
37.278458,-79.958174,GHG emissions mtons CO2e
37.285333,-80.055241,GHG emissions mtons CO2e
38.158056,-79.061501,GHG emissions mtons CO2e
36.697157,-76.634781,GHG emissions mtons CO2e
36.779985,-76.025209,GHG emissions mtons CO2e
38.067157,-78.90142,GHG emissions mtons CO2e
37.269481,-76.708193,GHG emissions mtons CO2e
39.173869,-78.176356,GHG emissions mtons CO2e
47.011238,-118.512861,GHG emissions mtons CO2e
46.181861,-117.227781,GHG emissions mtons CO2e
46.228125,-119.516659,GHG emissions mtons CO2e
47.860974,-120.619041,GHG emissions mtons CO2e
48.110903,-123.88986,GHG emissions mtons CO2e
45.771674,-122.485903,GHG emissions mtons CO2e
46.29285,-117.911634,GHG emissions mtons CO2e
46.196785,-122.67846,GHG emissions mtons CO2e
47.741763,-119.694622,GHG emissions mtons CO2e
48.473256,-118.533589,GHG emissions mtons CO2e
46.53458,-118.906944,GHG emissions mtons CO2e
46.429478,-117.536711,GHG emissions mtons CO2e
47.213633,-119.467788,GHG emissions mtons CO2e
47.113999,-123.826655,GHG emissions mtons CO2e
48.158554,-122.670649,GHG emissions mtons CO2e
47.805346,-123.527136,GHG emissions mtons CO2e
47.490599,-121.833996,GHG emissions mtons CO2e
47.639687,-122.649636,GHG emissions mtons CO2e
47.124444,-120.676714,GHG emissions mtons CO2e
45.870446,-120.779305,GHG emissions mtons CO2e
46.580071,-122.377444,GHG emissions mtons CO2e
47.582743,-118.417692,GHG emissions mtons CO2e
47.354126,-123.17385,GHG emissions mtons CO2e
48.551386,-119.685877,GHG emissions mtons CO2e
46.556587,-123.782419,GHG emissions mtons CO2e
48.543825,-117.232191,GHG emissions mtons CO2e
47.051415,-122.153242,GHG emissions mtons CO2e
48.50719,-123.103769,GHG emissions mtons CO2e
48.493292,-121.81577,GHG emissions mtons CO2e
46.024782,-121.953227,GHG emissions mtons CO2e
48.054913,-121.766412,GHG emissions mtons CO2e
47.620375,-117.403371,GHG emissions mtons CO2e
48.388727,-117.854454,GHG emissions mtons CO2e
46.935822,-122.830152,GHG emissions mtons CO2e
46.294638,-123.424458,GHG emissions mtons CO2e
46.254606,-118.480374,GHG emissions mtons CO2e
48.842653,-121.836432,GHG emissions mtons CO2e
46.905944,-117.53539,GHG emissions mtons CO2e
46.456558,-120.740145,GHG emissions mtons CO2e
39.139725,-79.996947,GHG emissions mtons CO2e
39.448054,-78.037776,GHG emissions mtons CO2e
38.022814,-81.713539,GHG emissions mtons CO2e
38.699342,-80.731657,GHG emissions mtons CO2e
40.272645,-80.578691,GHG emissions mtons CO2e
38.419578,-82.243397,GHG emissions mtons CO2e
38.844159,-81.115478,GHG emissions mtons CO2e
38.459826,-81.081866,GHG emissions mtons CO2e
39.26348,-80.701232,GHG emissions mtons CO2e
38.030933,-81.086051,GHG emissions mtons CO2e
38.915867,-80.849413,GHG emissions mtons CO2e
39.105988,-79.195064,GHG emissions mtons CO2e
37.924418,-80.45059,GHG emissions mtons CO2e
39.312139,-78.611989,GHG emissions mtons CO2e
40.516958,-80.570164,GHG emissions mtons CO2e
39.011361,-78.841729,GHG emissions mtons CO2e
39.279182,-80.386498,GHG emissions mtons CO2e
38.834234,-81.677717,GHG emissions mtons CO2e
39.307398,-77.86322,GHG emissions mtons CO2e
38.328068,-81.523516,GHG emissions mtons CO2e
38.988877,-80.495477,GHG emissions mtons CO2e
38.17177,-82.077623,GHG emissions mtons CO2e
37.830591,-81.940853,GHG emissions mtons CO2e
37.382663,-81.658205,GHG emissions mtons CO2e
39.505839,-80.243402,GHG emissions mtons CO2e
39.854426,-80.671794,GHG emissions mtons CO2e
38.770914,-82.029007,GHG emissions mtons CO2e
37.403448,-81.106456,GHG emissions mtons CO2e
39.404781,-78.95669,GHG emissions mtons CO2e
37.721161,-82.158989,GHG emissions mtons CO2e
39.633645,-80.059074,GHG emissions mtons CO2e
37.55034,-80.54789,GHG emissions mtons CO2e
39.555002,-78.257345,GHG emissions mtons CO2e
38.291416,-80.797516,GHG emissions mtons CO2e
40.098932,-80.620728,GHG emissions mtons CO2e
38.67445,-79.340617,GHG emissions mtons CO2e
39.368133,-81.161172,GHG emissions mtons CO2e
38.332606,-80.010121,GHG emissions mtons CO2e
39.46903,-79.668865,GHG emissions mtons CO2e
38.510513,-81.906109,GHG emissions mtons CO2e
37.76247,-81.264671,GHG emissions mtons CO2e
38.781095,-79.867788,GHG emissions mtons CO2e
39.177112,-81.066317,GHG emissions mtons CO2e
38.743003,-81.354522,GHG emissions mtons CO2e
37.656003,-80.856315,GHG emissions mtons CO2e
39.332478,-80.046554,GHG emissions mtons CO2e
39.111175,-79.559968,GHG emissions mtons CO2e
39.465634,-80.877219,GHG emissions mtons CO2e
38.902536,-80.231335,GHG emissions mtons CO2e
38.145541,-82.419681,GHG emissions mtons CO2e
38.483459,-80.449052,GHG emissions mtons CO2e
39.600602,-80.628157,GHG emissions mtons CO2e
39.020034,-81.382975,GHG emissions mtons CO2e
39.211575,-81.516253,GHG emissions mtons CO2e
37.603717,-81.548884,GHG emissions mtons CO2e
43.973763,-89.767223,GHG emissions mtons CO2e
46.544424,-90.679691,GHG emissions mtons CO2e
45.437192,-91.852892,GHG emissions mtons CO2e
46.634199,-91.177282,GHG emissions mtons CO2e
44.473961,-87.995926,GHG emissions mtons CO2e
44.385642,-91.761229,GHG emissions mtons CO2e
45.866878,-92.37574,GHG emissions mtons CO2e
44.07841,-88.212132,GHG emissions mtons CO2e
45.069092,-91.283505,GHG emissions mtons CO2e
44.739306,-90.609945,GHG emissions mtons CO2e
43.471882,-89.330472,GHG emissions mtons CO2e
43.24991,-90.95123,GHG emissions mtons CO2e
43.067468,-89.417852,GHG emissions mtons CO2e
43.422706,-88.704379,GHG emissions mtons CO2e
45.067931,-87.088131,GHG emissions mtons CO2e
46.463218,-91.892477,GHG emissions mtons CO2e
44.947741,-91.89772,GHG emissions mtons CO2e
44.726355,-91.286414,GHG emissions mtons CO2e
45.871865,-88.407234,GHG emissions mtons CO2e
43.754722,-88.493284,GHG emissions mtons CO2e
45.666881,-88.773326,GHG emissions mtons CO2e
42.870028,-90.694229,GHG emissions mtons CO2e
42.675522,-89.605074,GHG emissions mtons CO2e
43.76141,-88.987228,GHG emissions mtons CO2e
43.001021,-90.133691,GHG emissions mtons CO2e
46.32655,-90.261298,GHG emissions mtons CO2e
44.326757,-90.796018,GHG emissions mtons CO2e
43.013804,-88.773985,GHG emissions mtons CO2e
43.932836,-90.113984,GHG emissions mtons CO2e
42.579702,-87.424884,GHG emissions mtons CO2e
44.500954,-87.161829,GHG emissions mtons CO2e
43.908222,-91.111758,GHG emissions mtons CO2e
42.655578,-90.130292,GHG emissions mtons CO2e
45.262385,-89.067545,GHG emissions mtons CO2e
45.338417,-89.742309,GHG emissions mtons CO2e
44.105092,-87.313734,GHG emissions mtons CO2e
44.898036,-89.757823,GHG emissions mtons CO2e
45.346899,-87.991198,GHG emissions mtons CO2e
43.826053,-89.409095,GHG emissions mtons CO2e
44.991304,-88.669251,GHG emissions mtons CO2e
43.017669,-87.481489,GHG emissions mtons CO2e
43.945175,-90.619969,GHG emissions mtons CO2e
44.996575,-88.206516,GHG emissions mtons CO2e
45.716176,-89.534533,GHG emissions mtons CO2e
44.418226,-88.464988,GHG emissions mtons CO2e
43.360458,-87.497383,GHG emissions mtons CO2e
44.627436,-91.83489,GHG emissions mtons CO2e
44.725336,-92.426279,GHG emissions mtons CO2e
45.462041,-92.447066,GHG emissions mtons CO2e
44.476246,-89.49807,GHG emissions mtons CO2e
45.679072,-90.35965,GHG emissions mtons CO2e
42.754075,-87.414676,GHG emissions mtons CO2e
43.376199,-90.435693,GHG emissions mtons CO2e
42.66988,-89.075284,GHG emissions mtons CO2e
45.472734,-91.136745,GHG emissions mtons CO2e
45.028959,-92.447284,GHG emissions mtons CO2e
43.427998,-89.943329,GHG emissions mtons CO2e
45.864913,-91.14713,GHG emissions mtons CO2e
44.789641,-88.755813,GHG emissions mtons CO2e
43.745972,-87.731986,GHG emissions mtons CO2e
45.211656,-90.504853,GHG emissions mtons CO2e
44.30305,-91.358867,GHG emissions mtons CO2e
43.599366,-90.821983,GHG emissions mtons CO2e
46.049848,-89.501254,GHG emissions mtons CO2e
42.66811,-88.541731,GHG emissions mtons CO2e
45.892463,-91.796423,GHG emissions mtons CO2e
43.391156,-88.232917,GHG emissions mtons CO2e
43.019308,-88.306707,GHG emissions mtons CO2e
44.478004,-88.967005,GHG emissions mtons CO2e
44.112825,-89.239752,GHG emissions mtons CO2e
44.085707,-88.668149,GHG emissions mtons CO2e
44.461413,-90.038825,GHG emissions mtons CO2e
41.665514,-105.721883,GHG emissions mtons CO2e
44.525117,-107.994848,GHG emissions mtons CO2e
44.191999,-105.517014,GHG emissions mtons CO2e
41.70359,-106.933153,GHG emissions mtons CO2e
42.974898,-105.505917,GHG emissions mtons CO2e
44.589266,-104.567298,GHG emissions mtons CO2e
43.054831,-108.608935,GHG emissions mtons CO2e
42.08958,-104.353482,GHG emissions mtons CO2e
43.720209,-108.435076,GHG emissions mtons CO2e
44.044048,-106.588541,GHG emissions mtons CO2e
41.29283,-104.660395,GHG emissions mtons CO2e
42.229993,-110.682961,GHG emissions mtons CO2e
42.973602,-106.76507,GHG emissions mtons CO2e
43.062159,-104.468373,GHG emissions mtons CO2e
44.492387,-109.593597,GHG emissions mtons CO2e
42.131593,-104.953963,GHG emissions mtons CO2e
44.781369,-106.881211,GHG emissions mtons CO2e
42.767928,-109.91617,GHG emissions mtons CO2e
41.660328,-108.875677,GHG emissions mtons CO2e
44.048663,-110.42607,GHG emissions mtons CO2e
41.284726,-110.558947,GHG emissions mtons CO2e
43.878831,-107.669052,GHG emissions mtons CO2e
43.846213,-104.57002,GHG emissions mtons CO2e
